Order_id,Product,Quantity,Price,Ordar_date,Purchase_address,Total
305303,Macbook Pro Laptop,1,1700.0,12/07/19 20:59,"585 Elm St, Dallas, TX 75001",1700.0
305304,Google Phone,1,600.0,12/30/19 20:18,"524 2nd St, Los Angeles, CA 90001",600.0
305305,Macbook Pro Laptop,1,1700.0,12/29/19 08:48,"814 West St, Los Angeles, CA 90001",1700.0
305306,Lightning Charging Cable,2,14.95,12/20/19 16:46,"135 Madison St, Los Angeles, CA 90001",29.9
305307,27in FHD Monitor,1,149.99,12/18/19 13:46,"397 Johnson St, San Francisco, CA 94016",149.99
305308,Macbook Pro Laptop,1,1700.0,12/25/19 17:33,"843 Main St, Boston, MA 02215",1700.0
305309,USB-C Charging Cable,2,11.95,12/01/19 21:32,"73 Hill St, Boston, MA 02215",23.9
305310,USB-C Charging Cable,1,11.95,12/16/19 20:15,"408 Cherry St, Portland, OR 97035",11.95
305311,27in FHD Monitor,1,149.99,12/10/19 21:08,"833 Jefferson St, Dallas, TX 75001",149.99
305312,Wired Headphones,1,11.99,12/23/19 16:21,"385 River St, San Francisco, CA 94016",11.99
305313,Wired Headphones,1,11.99,12/03/19 23:11,"75 13th St, Los Angeles, CA 90001",11.99
305314,USB-C Charging Cable,1,11.95,12/03/19 21:13,"711 Lakeview St, Dallas, TX 75001",11.95
305315,USB-C Charging Cable,1,11.95,12/06/19 12:10,"638 Main St, Boston, MA 02215",11.95
305316,Wired Headphones,1,11.99,12/10/19 17:06,"957 Cedar St, San Francisco, CA 94016",11.99
305316,USB-C Charging Cable,1,11.95,12/10/19 17:06,"957 Cedar St, San Francisco, CA 94016",11.95
305317,Wired Headphones,1,11.99,12/10/19 14:21,"554 West St, Los Angeles, CA 90001",11.99
305318,34in Ultrawide Monitor,1,379.99,12/29/19 18:19,"863 12th St, New York City, NY 10001",379.99
305319,USB-C Charging Cable,1,11.95,12/31/19 05:26,"620 Forest St, Seattle, WA 98101",11.95
305320,AAA Batteries (4-pack),1,2.99,12/21/19 22:27,"291 5th St, Los Angeles, CA 90001",2.99
305321,Apple Airpods Headphones,1,150.0,12/22/19 13:10,"952 9th St, Dallas, TX 75001",150.0
305322,27in FHD Monitor,1,149.99,12/08/19 10:58,"397 Maple St, Boston, MA 02215",149.99
305323,Bose SoundSport Headphones,1,99.99,12/02/19 15:39,"801 Chestnut St, San Francisco, CA 94016",99.99
305324,Lightning Charging Cable,1,14.95,12/08/19 12:40,"204 1st St, Portland, OR 97035",14.95
305325,Google Phone,1,600.0,12/15/19 14:16,"712 Forest St, New York City, NY 10001",600.0
305325,USB-C Charging Cable,1,11.95,12/15/19 14:16,"712 Forest St, New York City, NY 10001",11.95
305326,iPhone,1,700.0,12/06/19 17:52,"877 Lake St, Seattle, WA 98101",700.0
305327,27in FHD Monitor,1,149.99,12/29/19 23:08,"792 13th St, Boston, MA 02215",149.99
305328,AA Batteries (4-pack),1,3.84,12/28/19 23:58,"676 Park St, Atlanta, GA 30301",3.84
305329,Wired Headphones,1,11.99,12/10/19 16:57,"373 Park St, Atlanta, GA 30301",11.99
305330,Bose SoundSport Headphones,1,99.99,12/23/19 07:17,"446 Dogwood St, Los Angeles, CA 90001",99.99
305331,USB-C Charging Cable,2,11.95,12/24/19 20:04,"628 Willow St, San Francisco, CA 94016",23.9
305332,27in FHD Monitor,1,149.99,12/17/19 20:32,"848 Hill St, Los Angeles, CA 90001",149.99
305333,AAA Batteries (4-pack),1,2.99,12/23/19 09:53,"437 8th St, Austin, TX 73301",2.99
305333,Apple Airpods Headphones,1,150.0,12/23/19 09:53,"437 8th St, Austin, TX 73301",150.0
305334,AAA Batteries (4-pack),2,2.99,12/31/19 17:31,"450 4th St, San Francisco, CA 94016",5.98
305335,AA Batteries (4-pack),1,3.84,12/03/19 11:22,"89 Elm St, Boston, MA 02215",3.84
305336,Apple Airpods Headphones,1,150.0,12/11/19 16:50,"303 Pine St, Austin, TX 73301",150.0
305337,Bose SoundSport Headphones,1,99.99,12/26/19 06:01,"331 9th St, Boston, MA 02215",99.99
305338,Bose SoundSport Headphones,1,99.99,12/07/19 19:59,"605 1st St, San Francisco, CA 94016",99.99
305339,Google Phone,1,600.0,12/07/19 20:17,"658 River St, New York City, NY 10001",600.0
305339,Wired Headphones,1,11.99,12/07/19 20:17,"658 River St, New York City, NY 10001",11.99
305340,Bose SoundSport Headphones,1,99.99,12/31/19 00:06,"737 Walnut St, Seattle, WA 98101",99.99
305341,Lightning Charging Cable,1,14.95,12/19/19 06:29,"9 6th St, Seattle, WA 98101",14.95
305341,AA Batteries (4-pack),2,3.84,12/19/19 06:29,"9 6th St, Seattle, WA 98101",7.68
305342,USB-C Charging Cable,1,11.95,12/04/19 20:25,"123 Washington St, Los Angeles, CA 90001",11.95
305343,Wired Headphones,1,11.99,12/21/19 18:15,"273 8th St, Austin, TX 73301",11.99
305344,Lightning Charging Cable,1,14.95,12/31/19 23:07,"746 Chestnut St, Seattle, WA 98101",14.95
305345,Flatscreen TV,1,300.0,12/19/19 18:37,"327 Madison St, Los Angeles, CA 90001",300.0
305346,USB-C Charging Cable,1,11.95,12/04/19 08:49,"494 2nd St, Atlanta, GA 30301",11.95
305347,Apple Airpods Headphones,1,150.0,12/03/19 18:43,"736 Jefferson St, Los Angeles, CA 90001",150.0
305348,AA Batteries (4-pack),1,3.84,12/20/19 12:54,"834 Maple St, Los Angeles, CA 90001",3.84
305349,Wired Headphones,1,11.99,12/24/19 13:09,"311 Willow St, Los Angeles, CA 90001",11.99
305350,Lightning Charging Cable,1,14.95,12/19/19 12:42,"587 9th St, Los Angeles, CA 90001",14.95
305351,Apple Airpods Headphones,1,150.0,12/22/19 16:37,"50 11th St, San Francisco, CA 94016",150.0
305351,Google Phone,1,600.0,12/22/19 16:37,"50 11th St, San Francisco, CA 94016",600.0
305352,34in Ultrawide Monitor,1,379.99,12/25/19 15:28,"539 Main St, San Francisco, CA 94016",379.99
305353,AA Batteries (4-pack),1,3.84,12/01/19 09:39,"657 Willow St, Portland, OR 97035",3.84
305354,USB-C Charging Cable,1,11.95,12/03/19 16:13,"933 Church St, Austin, TX 73301",11.95
305355,Wired Headphones,1,11.99,12/13/19 10:14,"431 South St, New York City, NY 10001",11.99
305356,AA Batteries (4-pack),3,3.84,12/23/19 08:54,"462 Elm St, New York City, NY 10001",11.52
305357,Lightning Charging Cable,1,14.95,12/20/19 18:40,"659 Jackson St, Los Angeles, CA 90001",14.95
305358,Wired Headphones,1,11.99,12/01/19 11:58,"458 9th St, Los Angeles, CA 90001",11.99
305359,USB-C Charging Cable,1,11.95,12/03/19 16:08,"104 Jackson St, San Francisco, CA 94016",11.95
305360,USB-C Charging Cable,1,11.95,12/21/19 17:04,"443 Wilson St, San Francisco, CA 94016",11.95
305361,USB-C Charging Cable,1,11.95,12/18/19 22:22,"69 Wilson St, San Francisco, CA 94016",11.95
305362,Wired Headphones,1,11.99,12/14/19 18:19,"943 4th St, Atlanta, GA 30301",11.99
305363,ThinkPad Laptop,1,999.99,12/03/19 15:10,"212 Hill St, San Francisco, CA 94016",999.99
305364,iPhone,1,700.0,12/08/19 12:25,"627 14th St, Boston, MA 02215",700.0
305365,Bose SoundSport Headphones,1,99.99,12/27/19 21:25,"58 Dogwood St, Seattle, WA 98101",99.99
305366,AA Batteries (4-pack),1,3.84,12/20/19 16:19,"634 Lincoln St, Boston, MA 02215",3.84
305367,Lightning Charging Cable,2,14.95,12/11/19 11:51,"636 6th St, New York City, NY 10001",29.9
305368,USB-C Charging Cable,1,11.95,12/05/19 15:25,"64 Lincoln St, San Francisco, CA 94016",11.95
305369,AAA Batteries (4-pack),2,2.99,12/20/19 12:48,"137 Cherry St, Seattle, WA 98101",5.98
305370,AA Batteries (4-pack),3,3.84,12/04/19 12:45,"156 Dogwood St, San Francisco, CA 94016",11.52
305371,Wired Headphones,1,11.99,12/21/19 12:38,"514 12th St, New York City, NY 10001",11.99
305372,USB-C Charging Cable,1,11.95,12/25/19 19:47,"885 West St, San Francisco, CA 94016",11.95
305373,27in 4K Gaming Monitor,1,389.99,12/23/19 17:24,"493 4th St, Los Angeles, CA 90001",389.99
305374,Lightning Charging Cable,1,14.95,12/27/19 13:54,"922 5th St, Portland, ME 04101",14.95
305375,Lightning Charging Cable,1,14.95,12/14/19 13:13,"899 Wilson St, San Francisco, CA 94016",14.95
305376,Apple Airpods Headphones,1,150.0,12/27/19 19:11,"718 10th St, New York City, NY 10001",150.0
305377,AAA Batteries (4-pack),1,2.99,12/28/19 18:26,"920 2nd St, Dallas, TX 75001",2.99
305378,Apple Airpods Headphones,1,150.0,12/19/19 10:03,"645 West St, Austin, TX 73301",150.0
305379,AAA Batteries (4-pack),1,2.99,12/07/19 11:32,"575 Lincoln St, San Francisco, CA 94016",2.99
305380,ThinkPad Laptop,1,999.99,12/27/19 19:13,"25 Meadow St, New York City, NY 10001",999.99
305381,Flatscreen TV,1,300.0,12/11/19 00:28,"387 Church St, New York City, NY 10001",300.0
305382,27in FHD Monitor,1,149.99,12/05/19 21:14,"996 Ridge St, Boston, MA 02215",149.99
305382,Apple Airpods Headphones,1,150.0,12/05/19 21:14,"996 Ridge St, Boston, MA 02215",150.0
305383,Vareebadd Phone,1,400.0,12/24/19 19:54,"192 2nd St, Boston, MA 02215",400.0
305384,USB-C Charging Cable,1,11.95,12/11/19 16:11,"307 River St, San Francisco, CA 94016",11.95
305385,27in FHD Monitor,1,149.99,12/07/19 14:16,"827 Johnson St, Boston, MA 02215",149.99
305386,Bose SoundSport Headphones,1,99.99,12/03/19 19:26,"658 5th St, Austin, TX 73301",99.99
305387,AAA Batteries (4-pack),1,2.99,12/15/19 18:31,"947 11th St, Boston, MA 02215",2.99
305388,Bose SoundSport Headphones,1,99.99,12/25/19 21:22,"351 13th St, San Francisco, CA 94016",99.99
305389,Wired Headphones,1,11.99,12/17/19 12:35,"731 6th St, Seattle, WA 98101",11.99
305390,Lightning Charging Cable,1,14.95,12/05/19 16:59,"601 Lakeview St, Atlanta, GA 30301",14.95
305391,AAA Batteries (4-pack),1,2.99,12/18/19 08:15,"465 Maple St, San Francisco, CA 94016",2.99
305392,AA Batteries (4-pack),1,3.84,12/27/19 09:45,"867 7th St, Dallas, TX 75001",3.84
305393,Lightning Charging Cable,1,14.95,12/12/19 09:52,"10 Walnut St, Dallas, TX 75001",14.95
305394,USB-C Charging Cable,1,11.95,12/19/19 07:53,"838 Cedar St, Dallas, TX 75001",11.95
305395,Flatscreen TV,1,300.0,12/19/19 19:03,"692 Hickory St, Los Angeles, CA 90001",300.0
305396,Flatscreen TV,1,300.0,12/23/19 17:26,"474 8th St, Dallas, TX 75001",300.0
305397,USB-C Charging Cable,1,11.95,12/30/19 15:27,"497 10th St, New York City, NY 10001",11.95
305398,AAA Batteries (4-pack),1,2.99,12/29/19 15:48,"843 West St, Portland, OR 97035",2.99
305399,AA Batteries (4-pack),1,3.84,12/02/19 13:19,"748 Jefferson St, New York City, NY 10001",3.84
305400,34in Ultrawide Monitor,1,379.99,12/05/19 06:40,"491 Jefferson St, Los Angeles, CA 90001",379.99
305401,Apple Airpods Headphones,1,150.0,12/07/19 21:24,"537 10th St, Dallas, TX 75001",150.0
305402,ThinkPad Laptop,1,999.99,12/10/19 20:29,"538 9th St, New York City, NY 10001",999.99
305403,Google Phone,1,600.0,12/19/19 13:14,"209 Hill St, Austin, TX 73301",600.0
305404,AA Batteries (4-pack),3,3.84,12/14/19 14:40,"762 Spruce St, Portland, ME 04101",11.52
305405,Apple Airpods Headphones,1,150.0,12/31/19 12:02,"966 Meadow St, Dallas, TX 75001",150.0
305406,USB-C Charging Cable,1,11.95,12/20/19 23:24,"824 Adams St, New York City, NY 10001",11.95
305407,AAA Batteries (4-pack),2,2.99,12/26/19 23:41,"695 Lake St, New York City, NY 10001",5.98
305408,Bose SoundSport Headphones,1,99.99,12/20/19 19:52,"397 11th St, San Francisco, CA 94016",99.99
305409,27in FHD Monitor,1,149.99,12/19/19 11:53,"941 Pine St, New York City, NY 10001",149.99
305410,Flatscreen TV,1,300.0,12/18/19 21:20,"90 Hill St, Boston, MA 02215",300.0
305411,AA Batteries (4-pack),1,3.84,12/26/19 22:08,"489 Elm St, San Francisco, CA 94016",3.84
305412,27in FHD Monitor,1,149.99,12/24/19 08:58,"278 Wilson St, New York City, NY 10001",149.99
305413,Wired Headphones,2,11.99,12/02/19 22:16,"550 4th St, San Francisco, CA 94016",23.98
305414,USB-C Charging Cable,1,11.95,12/30/19 17:15,"596 9th St, Los Angeles, CA 90001",11.95
305415,AA Batteries (4-pack),1,3.84,12/14/19 21:38,"118 Sunset St, San Francisco, CA 94016",3.84
305416,AA Batteries (4-pack),2,3.84,12/22/19 17:15,"343 1st St, San Francisco, CA 94016",7.68
305417,AAA Batteries (4-pack),2,2.99,12/11/19 22:44,"560 Park St, Seattle, WA 98101",5.98
305418,Macbook Pro Laptop,1,1700.0,12/03/19 13:48,"21 Chestnut St, Portland, OR 97035",1700.0
305419,27in 4K Gaming Monitor,1,389.99,12/02/19 13:53,"635 Lincoln St, Los Angeles, CA 90001",389.99
305420,AA Batteries (4-pack),1,3.84,12/31/19 21:58,"6 Ridge St, San Francisco, CA 94016",3.84
305421,Macbook Pro Laptop,1,1700.0,12/29/19 16:16,"898 West St, Atlanta, GA 30301",1700.0
305422,Wired Headphones,1,11.99,12/20/19 19:51,"730 River St, Los Angeles, CA 90001",11.99
305423,Wired Headphones,1,11.99,12/31/19 10:58,"702 Chestnut St, San Francisco, CA 94016",11.99
305423,Wired Headphones,1,11.99,12/31/19 10:58,"702 Chestnut St, San Francisco, CA 94016",11.99
305424,Apple Airpods Headphones,1,150.0,12/23/19 10:48,"949 14th St, Atlanta, GA 30301",150.0
305425,Google Phone,1,600.0,12/24/19 12:27,"179 5th St, San Francisco, CA 94016",600.0
305426,Lightning Charging Cable,1,14.95,12/30/19 00:04,"666 Jefferson St, New York City, NY 10001",14.95
305427,AA Batteries (4-pack),2,3.84,12/16/19 06:29,"794 Church St, San Francisco, CA 94016",7.68
305428,Bose SoundSport Headphones,1,99.99,12/19/19 17:57,"96 South St, San Francisco, CA 94016",99.99
305429,Lightning Charging Cable,1,14.95,12/13/19 17:57,"108 Church St, Seattle, WA 98101",14.95
305430,27in FHD Monitor,1,149.99,12/21/19 18:34,"528 Lincoln St, New York City, NY 10001",149.99
305431,Wired Headphones,1,11.99,12/12/19 23:54,"499 Madison St, Austin, TX 73301",11.99
305432,Lightning Charging Cable,1,14.95,12/24/19 21:12,"931 Dogwood St, San Francisco, CA 94016",14.95
305433,AA Batteries (4-pack),1,3.84,12/14/19 11:29,"473 10th St, Dallas, TX 75001",3.84
305434,AAA Batteries (4-pack),1,2.99,12/06/19 18:40,"984 Pine St, Boston, MA 02215",2.99
305435,Lightning Charging Cable,2,14.95,12/23/19 06:48,"471 Jefferson St, Atlanta, GA 30301",29.9
305436,Lightning Charging Cable,1,14.95,12/26/19 22:10,"591 Adams St, Los Angeles, CA 90001",14.95
305437,AA Batteries (4-pack),2,3.84,12/09/19 13:12,"57 Center St, San Francisco, CA 94016",7.68
305438,Macbook Pro Laptop,1,1700.0,12/10/19 19:46,"366 5th St, Los Angeles, CA 90001",1700.0
305438,27in FHD Monitor,1,149.99,12/10/19 19:46,"366 5th St, Los Angeles, CA 90001",149.99
305439,ThinkPad Laptop,1,999.99,12/09/19 09:11,"982 South St, New York City, NY 10001",999.99
305440,Macbook Pro Laptop,1,1700.0,12/28/19 15:04,"712 8th St, New York City, NY 10001",1700.0
305441,ThinkPad Laptop,1,999.99,12/03/19 22:00,"588 Main St, Portland, OR 97035",999.99
305442,Wired Headphones,1,11.99,12/31/19 18:04,"737 Jackson St, San Francisco, CA 94016",11.99
305443,Apple Airpods Headphones,1,150.0,12/15/19 23:08,"12 Walnut St, New York City, NY 10001",150.0
305444,Lightning Charging Cable,1,14.95,12/28/19 20:35,"45 Willow St, Atlanta, GA 30301",14.95
305445,Lightning Charging Cable,1,14.95,12/14/19 18:46,"910 Forest St, San Francisco, CA 94016",14.95
305446,AAA Batteries (4-pack),1,2.99,12/08/19 11:16,"768 Wilson St, New York City, NY 10001",2.99
305447,AA Batteries (4-pack),1,3.84,12/03/19 11:18,"116 9th St, Boston, MA 02215",3.84
305448,Wired Headphones,1,11.99,12/19/19 07:06,"17 Church St, San Francisco, CA 94016",11.99
305449,USB-C Charging Cable,1,11.95,12/08/19 14:20,"375 South St, Los Angeles, CA 90001",11.95
305450,Apple Airpods Headphones,1,150.0,12/17/19 22:03,"696 Sunset St, Dallas, TX 75001",150.0
305451,Macbook Pro Laptop,1,1700.0,12/28/19 18:22,"470 Walnut St, San Francisco, CA 94016",1700.0
305452,AAA Batteries (4-pack),5,2.99,12/16/19 07:04,"308 Walnut St, New York City, NY 10001",14.95
305453,USB-C Charging Cable,1,11.95,12/08/19 14:23,"400 Adams St, Los Angeles, CA 90001",11.95
305454,AAA Batteries (4-pack),1,2.99,12/24/19 00:15,"891 Cedar St, Los Angeles, CA 90001",2.99
305455,27in FHD Monitor,1,149.99,12/16/19 17:36,"392 Madison St, Portland, OR 97035",149.99
305456,USB-C Charging Cable,1,11.95,12/09/19 07:40,"613 Jackson St, Seattle, WA 98101",11.95
305457,Lightning Charging Cable,1,14.95,12/13/19 08:32,"650 7th St, New York City, NY 10001",14.95
305458,AAA Batteries (4-pack),2,2.99,12/23/19 17:55,"354 6th St, New York City, NY 10001",5.98
305459,AAA Batteries (4-pack),1,2.99,12/24/19 19:13,"864 West St, Dallas, TX 75001",2.99
305460,AA Batteries (4-pack),2,3.84,12/08/19 18:55,"859 Cherry St, New York City, NY 10001",7.68
305461,AAA Batteries (4-pack),1,2.99,12/05/19 18:22,"826 Spruce St, Portland, OR 97035",2.99
305462,Apple Airpods Headphones,1,150.0,12/18/19 05:43,"826 10th St, San Francisco, CA 94016",150.0
305463,Apple Airpods Headphones,1,150.0,12/16/19 18:42,"7 Park St, San Francisco, CA 94016",150.0
305464,Wired Headphones,2,11.99,12/15/19 12:42,"927 Ridge St, Boston, MA 02215",23.98
305465,Wired Headphones,1,11.99,12/28/19 17:28,"939 14th St, San Francisco, CA 94016",11.99
305466,AA Batteries (4-pack),2,3.84,12/07/19 21:54,"423 Lake St, New York City, NY 10001",7.68
305467,AA Batteries (4-pack),1,3.84,12/10/19 06:05,"547 South St, Los Angeles, CA 90001",3.84
305468,AAA Batteries (4-pack),2,2.99,12/20/19 16:29,"604 Jackson St, Dallas, TX 75001",5.98
305469,ThinkPad Laptop,1,999.99,12/29/19 18:07,"372 Willow St, San Francisco, CA 94016",999.99
305470,Apple Airpods Headphones,1,150.0,12/20/19 21:27,"45 Highland St, San Francisco, CA 94016",150.0
305471,Apple Airpods Headphones,1,150.0,12/06/19 22:30,"909 11th St, Los Angeles, CA 90001",150.0
305472,Wired Headphones,1,11.99,12/25/19 10:00,"499 Jackson St, Austin, TX 73301",11.99
305473,Bose SoundSport Headphones,1,99.99,12/11/19 22:08,"719 2nd St, New York City, NY 10001",99.99
305474,27in FHD Monitor,1,149.99,12/11/19 14:35,"187 Washington St, San Francisco, CA 94016",149.99
305475,AA Batteries (4-pack),3,3.84,12/14/19 20:19,"834 Main St, San Francisco, CA 94016",11.52
305476,Flatscreen TV,1,300.0,12/27/19 11:51,"255 Center St, Dallas, TX 75001",300.0
305477,AAA Batteries (4-pack),2,2.99,12/10/19 01:30,"39 Adams St, San Francisco, CA 94016",5.98
305478,iPhone,1,700.0,12/06/19 11:52,"372 Lincoln St, Dallas, TX 75001",700.0
305479,Lightning Charging Cable,1,14.95,12/28/19 13:54,"666 Chestnut St, San Francisco, CA 94016",14.95
305480,27in 4K Gaming Monitor,1,389.99,12/24/19 10:31,"509 Elm St, Dallas, TX 75001",389.99
305481,Vareebadd Phone,1,400.0,12/31/19 10:05,"69 Chestnut St, Los Angeles, CA 90001",400.0
305482,Google Phone,1,600.0,12/10/19 12:25,"229 Johnson St, San Francisco, CA 94016",600.0
305483,27in FHD Monitor,1,149.99,12/26/19 08:33,"61 South St, Los Angeles, CA 90001",149.99
305484,Apple Airpods Headphones,1,150.0,12/22/19 00:46,"426 Main St, Boston, MA 02215",150.0
305485,Macbook Pro Laptop,1,1700.0,12/20/19 05:48,"971 Maple St, New York City, NY 10001",1700.0
305486,Apple Airpods Headphones,1,150.0,12/01/19 19:31,"896 Jefferson St, Seattle, WA 98101",150.0
305487,USB-C Charging Cable,1,11.95,12/25/19 09:14,"836 Dogwood St, Boston, MA 02215",11.95
305488,USB-C Charging Cable,1,11.95,12/13/19 22:53,"278 Lakeview St, Atlanta, GA 30301",11.95
305489,Macbook Pro Laptop,1,1700.0,12/29/19 20:21,"933 Adams St, Atlanta, GA 30301",1700.0
305490,AAA Batteries (4-pack),1,2.99,12/07/19 06:55,"328 2nd St, Boston, MA 02215",2.99
305491,Wired Headphones,1,11.99,12/25/19 10:18,"378 14th St, San Francisco, CA 94016",11.99
305492,USB-C Charging Cable,1,11.95,12/29/19 20:56,"434 Adams St, Portland, OR 97035",11.95
305493,USB-C Charging Cable,1,11.95,12/30/19 18:40,"775 Lincoln St, New York City, NY 10001",11.95
305494,USB-C Charging Cable,1,11.95,12/15/19 22:22,"10 10th St, New York City, NY 10001",11.95
305495,Wired Headphones,1,11.99,12/17/19 12:21,"151 Maple St, Austin, TX 73301",11.99
305496,Apple Airpods Headphones,1,150.0,12/21/19 18:37,"416 Washington St, Atlanta, GA 30301",150.0
305497,USB-C Charging Cable,1,11.95,12/27/19 09:56,"764 Hill St, Dallas, TX 75001",11.95
305498,AAA Batteries (4-pack),2,2.99,12/08/19 09:58,"696 12th St, Los Angeles, CA 90001",5.98
305498,iPhone,1,700.0,12/08/19 09:58,"696 12th St, Los Angeles, CA 90001",700.0
305499,Lightning Charging Cable,1,14.95,12/02/19 08:53,"398 13th St, Atlanta, GA 30301",14.95
