Order_id,Product,Quantity,Price,Ordar_date,Purchase_address,Total
310127,AA Batteries (4-pack),1,3.84,12/14/19 15:06,"4 North St, San Francisco, CA 94016",3.84
310128,34in Ultrawide Monitor,1,379.99,12/13/19 06:27,"562 Hill St, New York City, NY 10001",379.99
310129,AAA Batteries (4-pack),1,2.99,12/20/19 20:25,"389 Sunset St, San Francisco, CA 94016",2.99
310130,AAA Batteries (4-pack),1,2.99,12/21/19 08:06,"99 Pine St, San Francisco, CA 94016",2.99
310131,USB-C Charging Cable,1,11.95,12/14/19 11:26,"117 West St, San Francisco, CA 94016",11.95
310132,Wired Headphones,1,11.99,12/07/19 18:53,"698 Church St, Seattle, WA 98101",11.99
310133,27in 4K Gaming Monitor,1,389.99,12/04/19 12:25,"689 Lake St, New York City, NY 10001",389.99
310134,AAA Batteries (4-pack),3,2.99,12/17/19 11:50,"776 Highland St, Los Angeles, CA 90001",8.97
310134,ThinkPad Laptop,1,999.99,12/17/19 11:50,"776 Highland St, Los Angeles, CA 90001",999.99
310135,iPhone,1,700.0,12/13/19 20:36,"37 Sunset St, Atlanta, GA 30301",700.0
310136,Wired Headphones,1,11.99,12/16/19 09:02,"326 Lake St, Dallas, TX 75001",11.99
310137,Lightning Charging Cable,1,14.95,12/24/19 18:37,"874 Pine St, Los Angeles, CA 90001",14.95
310138,AAA Batteries (4-pack),1,2.99,12/27/19 20:06,"578 Spruce St, Los Angeles, CA 90001",2.99
310139,AAA Batteries (4-pack),1,2.99,12/07/19 19:54,"405 South St, San Francisco, CA 94016",2.99
310140,Lightning Charging Cable,1,14.95,12/14/19 10:55,"579 Meadow St, Seattle, WA 98101",14.95
310141,AA Batteries (4-pack),3,3.84,12/31/19 15:07,"893 Highland St, Boston, MA 02215",11.52
310142,Vareebadd Phone,1,400.0,12/13/19 17:24,"669 11th St, New York City, NY 10001",400.0
310142,34in Ultrawide Monitor,1,379.99,12/13/19 17:24,"669 11th St, New York City, NY 10001",379.99
310143,Apple Airpods Headphones,1,150.0,12/20/19 11:15,"626 2nd St, San Francisco, CA 94016",150.0
310144,AA Batteries (4-pack),1,3.84,12/10/19 14:05,"717 5th St, Boston, MA 02215",3.84
310145,Flatscreen TV,1,300.0,12/17/19 11:12,"931 9th St, San Francisco, CA 94016",300.0
310146,34in Ultrawide Monitor,1,379.99,12/04/19 18:26,"947 Hickory St, New York City, NY 10001",379.99
310147,27in FHD Monitor,1,149.99,12/30/19 00:31,"611 Lake St, Austin, TX 73301",149.99
310148,USB-C Charging Cable,1,11.95,12/26/19 13:34,"463 Johnson St, Atlanta, GA 30301",11.95
310148,AAA Batteries (4-pack),1,2.99,12/26/19 13:34,"463 Johnson St, Atlanta, GA 30301",2.99
310149,Bose SoundSport Headphones,1,99.99,12/05/19 17:56,"204 11th St, Los Angeles, CA 90001",99.99
310150,Lightning Charging Cable,1,14.95,12/11/19 11:47,"406 Willow St, San Francisco, CA 94016",14.95
310151,Wired Headphones,1,11.99,12/13/19 00:14,"660 Jackson St, Los Angeles, CA 90001",11.99
310152,AAA Batteries (4-pack),1,2.99,12/01/19 23:07,"446 Washington St, Seattle, WA 98101",2.99
310153,27in 4K Gaming Monitor,1,389.99,12/06/19 21:08,"35 7th St, Boston, MA 02215",389.99
310154,USB-C Charging Cable,1,11.95,12/20/19 06:23,"411 Lakeview St, Austin, TX 73301",11.95
310155,Google Phone,1,600.0,12/25/19 22:14,"954 Lake St, Boston, MA 02215",600.0
310156,AAA Batteries (4-pack),1,2.99,12/21/19 11:57,"337 11th St, Boston, MA 02215",2.99
310157,AAA Batteries (4-pack),1,2.99,12/04/19 16:55,"422 2nd St, Los Angeles, CA 90001",2.99
310158,Lightning Charging Cable,1,14.95,12/09/19 12:48,"825 6th St, San Francisco, CA 94016",14.95
310159,Wired Headphones,1,11.99,12/17/19 15:21,"744 Church St, New York City, NY 10001",11.99
310160,AAA Batteries (4-pack),2,2.99,12/12/19 18:10,"618 5th St, New York City, NY 10001",5.98
310161,AA Batteries (4-pack),2,3.84,12/09/19 19:51,"228 8th St, Boston, MA 02215",7.68
310162,27in FHD Monitor,1,149.99,12/19/19 23:20,"746 Wilson St, Los Angeles, CA 90001",149.99
310163,Macbook Pro Laptop,1,1700.0,12/11/19 15:19,"255 Dogwood St, Boston, MA 02215",1700.0
310164,Bose SoundSport Headphones,1,99.99,12/02/19 10:36,"994 2nd St, New York City, NY 10001",99.99
310165,Wired Headphones,1,11.99,12/14/19 23:11,"914 Elm St, Dallas, TX 75001",11.99
310166,Flatscreen TV,1,300.0,12/21/19 13:14,"397 Willow St, Seattle, WA 98101",300.0
310167,Wired Headphones,1,11.99,12/26/19 14:39,"114 Chestnut St, Dallas, TX 75001",11.99
310167,27in 4K Gaming Monitor,1,389.99,12/26/19 14:39,"114 Chestnut St, Dallas, TX 75001",389.99
310168,Bose SoundSport Headphones,1,99.99,12/22/19 12:10,"298 12th St, Atlanta, GA 30301",99.99
310169,AAA Batteries (4-pack),1,2.99,12/21/19 19:33,"6 Hill St, San Francisco, CA 94016",2.99
310170,Lightning Charging Cable,1,14.95,12/02/19 22:43,"120 Adams St, Seattle, WA 98101",14.95
310171,27in 4K Gaming Monitor,1,389.99,12/13/19 20:31,"713 Hill St, San Francisco, CA 94016",389.99
310172,AAA Batteries (4-pack),1,2.99,12/06/19 03:41,"136 12th St, Los Angeles, CA 90001",2.99
310173,AA Batteries (4-pack),1,3.84,12/19/19 14:19,"596 South St, Seattle, WA 98101",3.84
310174,AAA Batteries (4-pack),2,2.99,12/18/19 22:48,"568 Sunset St, San Francisco, CA 94016",5.98
310175,Wired Headphones,1,11.99,12/06/19 01:06,"659 11th St, New York City, NY 10001",11.99
310176,27in 4K Gaming Monitor,1,389.99,12/30/19 18:41,"455 Walnut St, Los Angeles, CA 90001",389.99
310177,Wired Headphones,1,11.99,12/07/19 12:27,"673 Spruce St, Dallas, TX 75001",11.99
310178,Wired Headphones,1,11.99,12/07/19 11:53,"705 Center St, Seattle, WA 98101",11.99
310179,34in Ultrawide Monitor,1,379.99,12/03/19 19:17,"553 10th St, Dallas, TX 75001",379.99
310180,Wired Headphones,1,11.99,12/23/19 10:37,"666 6th St, New York City, NY 10001",11.99
310181,Macbook Pro Laptop,1,1700.0,12/31/19 14:50,"482 Walnut St, San Francisco, CA 94016",1700.0
310182,Bose SoundSport Headphones,1,99.99,12/26/19 12:04,"776 Church St, San Francisco, CA 94016",99.99
310183,USB-C Charging Cable,1,11.95,12/29/19 10:49,"986 Main St, Los Angeles, CA 90001",11.95
310184,Lightning Charging Cable,1,14.95,12/16/19 12:56,"309 12th St, Boston, MA 02215",14.95
310185,34in Ultrawide Monitor,1,379.99,12/08/19 13:36,"469 Dogwood St, Los Angeles, CA 90001",379.99
310186,Bose SoundSport Headphones,1,99.99,12/03/19 17:03,"802 Main St, San Francisco, CA 94016",99.99
310187,Macbook Pro Laptop,1,1700.0,12/20/19 18:57,"253 2nd St, Seattle, WA 98101",1700.0
310188,Wired Headphones,1,11.99,12/24/19 08:55,"727 9th St, San Francisco, CA 94016",11.99
310188,Apple Airpods Headphones,1,150.0,12/24/19 08:55,"727 9th St, San Francisco, CA 94016",150.0
310189,AAA Batteries (4-pack),1,2.99,12/14/19 20:15,"851 Hickory St, Dallas, TX 75001",2.99
310190,27in FHD Monitor,1,149.99,12/05/19 08:19,"562 Lakeview St, New York City, NY 10001",149.99
310191,Lightning Charging Cable,1,14.95,12/03/19 02:17,"169 Lake St, Dallas, TX 75001",14.95
310192,AAA Batteries (4-pack),2,2.99,12/08/19 16:54,"511 Cedar St, San Francisco, CA 94016",5.98
310193,Lightning Charging Cable,1,14.95,12/17/19 16:08,"224 Cherry St, San Francisco, CA 94016",14.95
310194,AA Batteries (4-pack),1,3.84,12/14/19 16:32,"339 Cherry St, San Francisco, CA 94016",3.84
310195,Apple Airpods Headphones,1,150.0,12/16/19 20:04,"999 1st St, Atlanta, GA 30301",150.0
310196,AAA Batteries (4-pack),2,2.99,12/05/19 11:44,"32 5th St, San Francisco, CA 94016",5.98
310197,Wired Headphones,1,11.99,12/22/19 04:28,"116 Lake St, Boston, MA 02215",11.99
310198,Apple Airpods Headphones,1,150.0,12/16/19 18:32,"765 West St, Seattle, WA 98101",150.0
310199,Lightning Charging Cable,1,14.95,12/08/19 19:34,"545 Sunset St, San Francisco, CA 94016",14.95
310200,Wired Headphones,1,11.99,12/29/19 18:11,"667 Hill St, Boston, MA 02215",11.99
310201,27in 4K Gaming Monitor,1,389.99,12/20/19 15:07,"949 Pine St, Atlanta, GA 30301",389.99
310202,27in 4K Gaming Monitor,1,389.99,12/05/19 15:03,"760 Meadow St, San Francisco, CA 94016",389.99
310203,USB-C Charging Cable,1,11.95,12/11/19 09:45,"784 Jefferson St, Los Angeles, CA 90001",11.95
310204,27in 4K Gaming Monitor,1,389.99,12/14/19 12:53,"918 River St, Seattle, WA 98101",389.99
310205,27in 4K Gaming Monitor,1,389.99,12/15/19 08:36,"263 5th St, Los Angeles, CA 90001",389.99
310206,ThinkPad Laptop,1,999.99,12/03/19 03:35,"941 9th St, Dallas, TX 75001",999.99
310207,USB-C Charging Cable,1,11.95,12/01/19 17:10,"209 Center St, San Francisco, CA 94016",11.95
310208,USB-C Charging Cable,1,11.95,12/28/19 08:03,"724 7th St, Los Angeles, CA 90001",11.95
310209,Apple Airpods Headphones,1,150.0,12/05/19 12:08,"729 13th St, Boston, MA 02215",150.0
310210,Wired Headphones,1,11.99,12/01/19 21:05,"342 Dogwood St, Austin, TX 73301",11.99
310211,AA Batteries (4-pack),1,3.84,12/20/19 07:37,"347 Willow St, Los Angeles, CA 90001",3.84
310212,Lightning Charging Cable,1,14.95,12/27/19 10:40,"71 Elm St, San Francisco, CA 94016",14.95
310213,ThinkPad Laptop,1,999.99,12/08/19 18:56,"469 Spruce St, Dallas, TX 75001",999.99
310214,20in Monitor,1,109.99,12/12/19 17:05,"913 Jefferson St, New York City, NY 10001",109.99
310215,AAA Batteries (4-pack),1,2.99,12/05/19 10:41,"881 Highland St, New York City, NY 10001",2.99
310216,USB-C Charging Cable,1,11.95,12/21/19 11:28,"734 Johnson St, Los Angeles, CA 90001",11.95
310217,ThinkPad Laptop,1,999.99,12/01/19 09:33,"310 Jefferson St, Atlanta, GA 30301",999.99
310218,Wired Headphones,1,11.99,12/18/19 09:57,"611 Washington St, Boston, MA 02215",11.99
310219,AA Batteries (4-pack),1,3.84,12/15/19 16:57,"13 Maple St, San Francisco, CA 94016",3.84
310220,USB-C Charging Cable,1,11.95,12/06/19 15:32,"150 Hickory St, San Francisco, CA 94016",11.95
310221,27in FHD Monitor,1,149.99,12/08/19 16:19,"904 6th St, Los Angeles, CA 90001",149.99
310222,Apple Airpods Headphones,1,150.0,12/20/19 12:19,"697 Hickory St, Los Angeles, CA 90001",150.0
310223,Wired Headphones,1,11.99,12/12/19 12:20,"323 Ridge St, New York City, NY 10001",11.99
310224,AA Batteries (4-pack),1,3.84,12/07/19 23:53,"633 Lake St, Austin, TX 73301",3.84
310225,Bose SoundSport Headphones,1,99.99,12/08/19 15:28,"69 1st St, Dallas, TX 75001",99.99
310226,Bose SoundSport Headphones,1,99.99,12/12/19 22:03,"95 Lake St, San Francisco, CA 94016",99.99
310227,Bose SoundSport Headphones,1,99.99,12/10/19 15:32,"145 Forest St, Los Angeles, CA 90001",99.99
310228,Lightning Charging Cable,2,14.95,12/19/19 19:54,"739 Main St, Dallas, TX 75001",29.9
310229,LG Dryer,1,600.0,12/28/19 17:33,"798 6th St, Boston, MA 02215",600.0
310230,USB-C Charging Cable,1,11.95,12/06/19 11:27,"661 Elm St, Boston, MA 02215",11.95
310231,ThinkPad Laptop,1,999.99,12/20/19 07:59,"844 Highland St, San Francisco, CA 94016",999.99
310232,Lightning Charging Cable,2,14.95,12/15/19 15:02,"985 Cedar St, Seattle, WA 98101",29.9
310233,AAA Batteries (4-pack),1,2.99,12/25/19 19:28,"59 Lincoln St, Los Angeles, CA 90001",2.99
310234,Vareebadd Phone,1,400.0,12/08/19 10:51,"746 Church St, Boston, MA 02215",400.0
310235,34in Ultrawide Monitor,1,379.99,12/19/19 11:31,"337 Chestnut St, Boston, MA 02215",379.99
310236,34in Ultrawide Monitor,1,379.99,12/01/19 16:20,"790 Spruce St, Atlanta, GA 30301",379.99
310237,USB-C Charging Cable,1,11.95,12/25/19 22:25,"641 River St, San Francisco, CA 94016",11.95
310238,USB-C Charging Cable,1,11.95,12/11/19 12:35,"978 Jefferson St, San Francisco, CA 94016",11.95
310239,Bose SoundSport Headphones,1,99.99,12/18/19 11:32,"499 7th St, San Francisco, CA 94016",99.99
310240,Lightning Charging Cable,1,14.95,12/15/19 13:54,"215 11th St, Los Angeles, CA 90001",14.95
310241,Google Phone,1,600.0,12/25/19 22:43,"419 Pine St, New York City, NY 10001",600.0
310241,USB-C Charging Cable,1,11.95,12/25/19 22:43,"419 Pine St, New York City, NY 10001",11.95
310242,AA Batteries (4-pack),2,3.84,12/16/19 20:18,"743 Lincoln St, New York City, NY 10001",7.68
310243,Flatscreen TV,1,300.0,12/29/19 21:05,"867 Walnut St, San Francisco, CA 94016",300.0
310244,ThinkPad Laptop,1,999.99,12/15/19 22:36,"870 South St, Boston, MA 02215",999.99
310245,AA Batteries (4-pack),1,3.84,12/24/19 21:25,"182 Jefferson St, Boston, MA 02215",3.84
310246,AAA Batteries (4-pack),1,2.99,12/09/19 16:13,"829 Chestnut St, Boston, MA 02215",2.99
310247,AA Batteries (4-pack),1,3.84,12/16/19 10:18,"409 Chestnut St, San Francisco, CA 94016",3.84
310248,Bose SoundSport Headphones,1,99.99,12/02/19 21:36,"944 Main St, Seattle, WA 98101",99.99
310249,AA Batteries (4-pack),1,3.84,12/05/19 19:23,"415 Jackson St, New York City, NY 10001",3.84
310250,Google Phone,1,600.0,12/29/19 07:34,"654 Forest St, Dallas, TX 75001",600.0
310250,Lightning Charging Cable,1,14.95,12/29/19 07:34,"654 Forest St, Dallas, TX 75001",14.95
310251,27in FHD Monitor,1,149.99,12/16/19 22:48,"606 Highland St, Boston, MA 02215",149.99
310252,27in FHD Monitor,1,149.99,12/17/19 18:06,"74 Elm St, Los Angeles, CA 90001",149.99
310253,AA Batteries (4-pack),2,3.84,12/23/19 21:21,"982 Elm St, New York City, NY 10001",7.68
310254,27in FHD Monitor,1,149.99,12/20/19 12:03,"949 8th St, Los Angeles, CA 90001",149.99
310255,USB-C Charging Cable,2,11.95,12/02/19 10:11,"886 Cherry St, Boston, MA 02215",23.9
310256,AA Batteries (4-pack),5,3.84,12/18/19 10:44,"523 6th St, San Francisco, CA 94016",19.2
310257,Apple Airpods Headphones,1,150.0,12/24/19 10:30,"210 Johnson St, Los Angeles, CA 90001",150.0
310258,Wired Headphones,1,11.99,12/26/19 10:42,"429 River St, San Francisco, CA 94016",11.99
310259,AAA Batteries (4-pack),1,2.99,12/02/19 12:34,"84 4th St, San Francisco, CA 94016",2.99
310260,Lightning Charging Cable,1,14.95,12/18/19 18:25,"206 Lake St, Portland, OR 97035",14.95
310261,Macbook Pro Laptop,1,1700.0,12/30/19 22:08,"563 Forest St, San Francisco, CA 94016",1700.0
310262,Apple Airpods Headphones,1,150.0,12/26/19 15:48,"10 7th St, Los Angeles, CA 90001",150.0
310263,AAA Batteries (4-pack),1,2.99,12/15/19 11:53,"756 Lake St, Seattle, WA 98101",2.99
310264,USB-C Charging Cable,1,11.95,12/10/19 10:39,"477 Hickory St, Los Angeles, CA 90001",11.95
310265,AAA Batteries (4-pack),1,2.99,12/22/19 19:13,"102 1st St, San Francisco, CA 94016",2.99
310266,Flatscreen TV,1,300.0,12/07/19 17:15,"846 Elm St, Austin, TX 73301",300.0
310267,Macbook Pro Laptop,1,1700.0,12/19/19 20:32,"609 4th St, Austin, TX 73301",1700.0
310268,Flatscreen TV,1,300.0,12/08/19 19:35,"696 8th St, Atlanta, GA 30301",300.0
310269,AAA Batteries (4-pack),2,2.99,12/04/19 12:08,"41 9th St, San Francisco, CA 94016",5.98
310270,Lightning Charging Cable,1,14.95,12/23/19 17:01,"829 10th St, San Francisco, CA 94016",14.95
310271,Apple Airpods Headphones,1,150.0,12/23/19 14:00,"390 South St, New York City, NY 10001",150.0
310272,Bose SoundSport Headphones,1,99.99,12/04/19 13:42,"782 11th St, Dallas, TX 75001",99.99
310273,Wired Headphones,1,11.99,12/30/19 19:20,"864 Hickory St, Boston, MA 02215",11.99
310274,AA Batteries (4-pack),1,3.84,12/04/19 19:43,"995 Sunset St, New York City, NY 10001",3.84
310275,AA Batteries (4-pack),1,3.84,12/09/19 14:59,"324 Wilson St, Boston, MA 02215",3.84
310276,Lightning Charging Cable,1,14.95,12/08/19 22:25,"566 Chestnut St, Seattle, WA 98101",14.95
310277,Lightning Charging Cable,1,14.95,12/02/19 16:15,"778 Lakeview St, Austin, TX 73301",14.95
310278,iPhone,1,700.0,12/28/19 12:09,"908 Lakeview St, New York City, NY 10001",700.0
310279,AAA Batteries (4-pack),1,2.99,12/10/19 20:01,"838 Lakeview St, San Francisco, CA 94016",2.99
310280,AA Batteries (4-pack),1,3.84,12/19/19 22:06,"416 Main St, Los Angeles, CA 90001",3.84
310281,USB-C Charging Cable,1,11.95,12/27/19 22:05,"151 9th St, New York City, NY 10001",11.95
310282,Apple Airpods Headphones,1,150.0,12/29/19 19:35,"731 Pine St, Boston, MA 02215",150.0
310283,USB-C Charging Cable,1,11.95,12/01/19 21:16,"885 4th St, Boston, MA 02215",11.95
310284,27in FHD Monitor,1,149.99,12/01/19 15:13,"667 Cedar St, New York City, NY 10001",149.99
310285,Wired Headphones,1,11.99,12/12/19 16:27,"385 Washington St, San Francisco, CA 94016",11.99
310286,AAA Batteries (4-pack),1,2.99,12/19/19 14:39,"510 Main St, Dallas, TX 75001",2.99
310287,USB-C Charging Cable,1,11.95,12/05/19 21:05,"105 Park St, Boston, MA 02215",11.95
310288,USB-C Charging Cable,1,11.95,12/12/19 15:48,"707 Hickory St, New York City, NY 10001",11.95
310289,27in 4K Gaming Monitor,1,389.99,12/05/19 23:29,"13 Hickory St, San Francisco, CA 94016",389.99
310290,AA Batteries (4-pack),1,3.84,12/07/19 12:19,"634 Highland St, Los Angeles, CA 90001",3.84
310291,AAA Batteries (4-pack),1,2.99,12/31/19 08:22,"813 Dogwood St, San Francisco, CA 94016",2.99
310292,Apple Airpods Headphones,1,150.0,12/27/19 20:49,"543 North St, San Francisco, CA 94016",150.0
310293,Macbook Pro Laptop,1,1700.0,12/16/19 05:00,"459 Jefferson St, New York City, NY 10001",1700.0
310294,20in Monitor,1,109.99,12/27/19 13:32,"975 Sunset St, Austin, TX 73301",109.99
310295,AAA Batteries (4-pack),1,2.99,12/19/19 21:24,"387 Madison St, Dallas, TX 75001",2.99
310296,Bose SoundSport Headphones,1,99.99,12/24/19 16:08,"893 10th St, New York City, NY 10001",99.99
310297,USB-C Charging Cable,1,11.95,12/19/19 19:05,"401 Dogwood St, San Francisco, CA 94016",11.95
310298,20in Monitor,1,109.99,12/13/19 15:05,"839 Ridge St, Los Angeles, CA 90001",109.99
310299,AAA Batteries (4-pack),2,2.99,12/11/19 23:12,"562 Hill St, Boston, MA 02215",5.98
310300,Bose SoundSport Headphones,1,99.99,12/22/19 22:27,"994 Madison St, Los Angeles, CA 90001",99.99
310301,AA Batteries (4-pack),1,3.84,12/07/19 15:13,"753 Sunset St, Austin, TX 73301",3.84
310302,34in Ultrawide Monitor,1,379.99,12/28/19 13:16,"283 5th St, Seattle, WA 98101",379.99
310303,AAA Batteries (4-pack),2,2.99,12/17/19 10:29,"990 7th St, New York City, NY 10001",5.98
310304,AAA Batteries (4-pack),2,2.99,12/17/19 14:25,"954 11th St, New York City, NY 10001",5.98
310305,27in FHD Monitor,1,149.99,12/20/19 19:43,"310 Lake St, San Francisco, CA 94016",149.99
310306,Apple Airpods Headphones,1,150.0,12/16/19 06:57,"972 River St, New York City, NY 10001",150.0
310307,Macbook Pro Laptop,1,1700.0,12/26/19 16:51,"841 Main St, Atlanta, GA 30301",1700.0
310308,27in FHD Monitor,1,149.99,12/18/19 22:56,"977 Johnson St, New York City, NY 10001",149.99
310309,Wired Headphones,1,11.99,12/06/19 13:52,"170 Spruce St, Boston, MA 02215",11.99
310310,AA Batteries (4-pack),1,3.84,12/04/19 14:55,"305 7th St, Boston, MA 02215",3.84
310311,20in Monitor,1,109.99,12/24/19 23:59,"629 13th St, Boston, MA 02215",109.99
310312,Apple Airpods Headphones,1,150.0,12/05/19 14:02,"200 Main St, Los Angeles, CA 90001",150.0
310313,iPhone,1,700.0,12/16/19 08:57,"133 Madison St, San Francisco, CA 94016",700.0
310313,Apple Airpods Headphones,1,150.0,12/16/19 08:57,"133 Madison St, San Francisco, CA 94016",150.0
310314,20in Monitor,1,109.99,12/04/19 10:46,"990 11th St, Austin, TX 73301",109.99
310315,27in FHD Monitor,1,149.99,12/23/19 13:50,"249 1st St, Atlanta, GA 30301",149.99
310316,USB-C Charging Cable,1,11.95,12/08/19 17:21,"202 Lake St, Austin, TX 73301",11.95
