Order_id,Product,Quantity,Price,Ordar_date,Purchase_address,Total
300568,AA Batteries (4-pack),1,3.84,12/12/19 19:53,"266 Dogwood St, Dallas, TX 75001",3.84
300569,Macbook Pro Laptop,1,1700.0,12/30/19 21:21,"350 Dogwood St, Austin, TX 73301",1700.0
300570,Lightning Charging Cable,1,14.95,12/14/19 15:57,"941 Main St, Portland, OR 97035",14.95
300571,AA Batteries (4-pack),1,3.84,12/29/19 13:17,"793 Cedar St, Dallas, TX 75001",3.84
300572,Apple Airpods Headphones,1,150.0,12/28/19 19:55,"277 River St, Portland, OR 97035",150.0
300573,Bose SoundSport Headphones,1,99.99,12/04/19 19:31,"255 Maple St, San Francisco, CA 94016",99.99
300574,USB-C Charging Cable,1,11.95,12/21/19 19:45,"435 2nd St, New York City, NY 10001",11.95
300575,Wired Headphones,1,11.99,12/11/19 10:59,"623 1st St, Portland, ME 04101",11.99
300576,AA Batteries (4-pack),1,3.84,12/22/19 11:12,"910 South St, San Francisco, CA 94016",3.84
300576,Bose SoundSport Headphones,1,99.99,12/22/19 11:12,"910 South St, San Francisco, CA 94016",99.99
300577,27in 4K Gaming Monitor,1,389.99,12/21/19 18:06,"196 Meadow St, Portland, OR 97035",389.99
300578,AAA Batteries (4-pack),3,2.99,12/02/19 12:42,"781 8th St, San Francisco, CA 94016",8.97
300579,34in Ultrawide Monitor,1,379.99,12/14/19 14:28,"229 2nd St, Austin, TX 73301",379.99
300580,Lightning Charging Cable,1,14.95,12/17/19 16:30,"972 7th St, New York City, NY 10001",14.95
300581,Google Phone,1,600.0,12/18/19 19:10,"435 Spruce St, Los Angeles, CA 90001",600.0
300582,27in 4K Gaming Monitor,1,389.99,12/11/19 20:08,"388 Pine St, Boston, MA 02215",389.99
300583,27in FHD Monitor,1,149.99,12/19/19 10:25,"997 Lakeview St, Atlanta, GA 30301",149.99
300584,AA Batteries (4-pack),1,3.84,12/13/19 13:49,"275 Hickory St, New York City, NY 10001",3.84
300585,Wired Headphones,1,11.99,12/10/19 15:03,"614 1st St, Boston, MA 02215",11.99
300586,AAA Batteries (4-pack),1,2.99,12/13/19 18:22,"57 Walnut St, New York City, NY 10001",2.99
300587,AA Batteries (4-pack),2,3.84,12/30/19 12:56,"881 14th St, San Francisco, CA 94016",7.68
300588,iPhone,1,700.0,12/07/19 22:44,"771 Wilson St, Dallas, TX 75001",700.0
300589,34in Ultrawide Monitor,1,379.99,12/22/19 04:53,"476 7th St, San Francisco, CA 94016",379.99
300590,Flatscreen TV,1,300.0,12/17/19 16:19,"885 Lincoln St, Boston, MA 02215",300.0
300591,34in Ultrawide Monitor,1,379.99,12/10/19 17:38,"79 7th St, Portland, OR 97035",379.99
300592,Bose SoundSport Headphones,1,99.99,12/10/19 16:22,"899 Lake St, Seattle, WA 98101",99.99
300593,27in FHD Monitor,1,149.99,12/02/19 07:49,"925 Adams St, Dallas, TX 75001",149.99
300594,Lightning Charging Cable,1,14.95,12/03/19 05:31,"576 Lakeview St, San Francisco, CA 94016",14.95
300595,Bose SoundSport Headphones,1,99.99,12/21/19 18:22,"104 Adams St, Boston, MA 02215",99.99
300596,27in 4K Gaming Monitor,1,389.99,12/03/19 14:48,"667 1st St, San Francisco, CA 94016",389.99
300597,AA Batteries (4-pack),1,3.84,12/16/19 18:51,"227 Washington St, Austin, TX 73301",3.84
300598,AA Batteries (4-pack),1,3.84,12/29/19 11:13,"563 Lincoln St, Dallas, TX 75001",3.84
300599,USB-C Charging Cable,1,11.95,12/17/19 10:34,"309 1st St, New York City, NY 10001",11.95
300600,AA Batteries (4-pack),2,3.84,12/02/19 15:22,"790 13th St, Boston, MA 02215",7.68
300601,Apple Airpods Headphones,1,150.0,12/16/19 14:11,"577 Elm St, Los Angeles, CA 90001",150.0
300601,20in Monitor,1,109.99,12/16/19 14:11,"577 Elm St, Los Angeles, CA 90001",109.99
300602,Lightning Charging Cable,1,14.95,12/21/19 00:34,"768 Lincoln St, Los Angeles, CA 90001",14.95
300603,Apple Airpods Headphones,1,150.0,12/16/19 10:15,"791 River St, Boston, MA 02215",150.0
300604,Wired Headphones,1,11.99,12/28/19 19:32,"594 Park St, Dallas, TX 75001",11.99
300605,27in FHD Monitor,1,149.99,12/11/19 07:19,"446 South St, San Francisco, CA 94016",149.99
300606,AAA Batteries (4-pack),1,2.99,12/21/19 22:36,"981 9th St, San Francisco, CA 94016",2.99
300607,ThinkPad Laptop,1,999.99,12/01/19 19:24,"484 Highland St, Portland, OR 97035",999.99
300608,AAA Batteries (4-pack),1,2.99,12/06/19 00:54,"660 13th St, San Francisco, CA 94016",2.99
300609,20in Monitor,1,109.99,12/27/19 23:16,"127 Cherry St, San Francisco, CA 94016",109.99
300610,AA Batteries (4-pack),1,3.84,12/18/19 11:17,"518 Walnut St, San Francisco, CA 94016",3.84
300611,USB-C Charging Cable,1,11.95,12/22/19 11:20,"759 13th St, Dallas, TX 75001",11.95
300612,Lightning Charging Cable,1,14.95,12/03/19 14:26,"842 Church St, Los Angeles, CA 90001",14.95
300613,AAA Batteries (4-pack),2,2.99,12/16/19 23:07,"76 Church St, San Francisco, CA 94016",5.98
300614,Wired Headphones,1,11.99,12/06/19 13:35,"934 10th St, Boston, MA 02215",11.99
300615,iPhone,1,700.0,12/24/19 10:05,"322 Maple St, San Francisco, CA 94016",700.0
300615,Apple Airpods Headphones,1,150.0,12/24/19 10:05,"322 Maple St, San Francisco, CA 94016",150.0
300616,Google Phone,1,600.0,12/21/19 22:08,"749 Adams St, San Francisco, CA 94016",600.0
300617,Apple Airpods Headphones,1,150.0,12/14/19 18:45,"767 Church St, Dallas, TX 75001",150.0
300618,Flatscreen TV,1,300.0,12/05/19 10:40,"849 12th St, Atlanta, GA 30301",300.0
300619,Apple Airpods Headphones,1,150.0,12/08/19 14:28,"99 Jefferson St, Los Angeles, CA 90001",150.0
300620,Lightning Charging Cable,1,14.95,12/23/19 13:58,"51 Spruce St, Los Angeles, CA 90001",14.95
300621,AAA Batteries (4-pack),2,2.99,12/19/19 19:42,"623 Lakeview St, Portland, OR 97035",5.98
300622,ThinkPad Laptop,1,999.99,12/10/19 19:27,"22 Willow St, Dallas, TX 75001",999.99
300623,USB-C Charging Cable,1,11.95,12/22/19 20:56,"934 River St, New York City, NY 10001",11.95
300624,AAA Batteries (4-pack),1,2.99,12/10/19 07:15,"417 Hickory St, Los Angeles, CA 90001",2.99
300625,Bose SoundSport Headphones,1,99.99,12/05/19 20:27,"580 1st St, Los Angeles, CA 90001",99.99
300626,Lightning Charging Cable,2,14.95,12/07/19 12:22,"686 Meadow St, San Francisco, CA 94016",29.9
300627,34in Ultrawide Monitor,1,379.99,12/24/19 15:00,"798 Highland St, Seattle, WA 98101",379.99
300628,AA Batteries (4-pack),1,3.84,12/14/19 18:55,"528 Ridge St, Boston, MA 02215",3.84
300629,Flatscreen TV,1,300.0,12/16/19 20:38,"119 Cedar St, Dallas, TX 75001",300.0
300630,Vareebadd Phone,1,400.0,12/23/19 14:38,"416 Johnson St, New York City, NY 10001",400.0
300631,Flatscreen TV,1,300.0,12/23/19 12:48,"920 Dogwood St, Dallas, TX 75001",300.0
300632,20in Monitor,1,109.99,12/13/19 17:29,"583 Lake St, Boston, MA 02215",109.99
300633,Lightning Charging Cable,1,14.95,12/21/19 17:59,"907 Spruce St, Boston, MA 02215",14.95
300634,USB-C Charging Cable,1,11.95,12/29/19 13:40,"718 Dogwood St, Austin, TX 73301",11.95
300635,Lightning Charging Cable,1,14.95,12/12/19 12:28,"468 Dogwood St, San Francisco, CA 94016",14.95
300636,USB-C Charging Cable,1,11.95,12/09/19 07:04,"504 1st St, New York City, NY 10001",11.95
300637,AAA Batteries (4-pack),1,2.99,12/25/19 12:31,"126 Wilson St, Austin, TX 73301",2.99
300638,USB-C Charging Cable,1,11.95,12/22/19 09:44,"349 Cherry St, Austin, TX 73301",11.95
300639,USB-C Charging Cable,1,11.95,12/04/19 01:25,"131 Center St, Los Angeles, CA 90001",11.95
300640,Bose SoundSport Headphones,1,99.99,12/11/19 12:10,"591 Meadow St, Atlanta, GA 30301",99.99
300641,Flatscreen TV,1,300.0,12/20/19 11:45,"919 11th St, Los Angeles, CA 90001",300.0
300642,Flatscreen TV,1,300.0,12/28/19 19:08,"841 6th St, Boston, MA 02215",300.0
300643,27in FHD Monitor,1,149.99,12/28/19 10:37,"759 Maple St, Boston, MA 02215",149.99
300644,Bose SoundSport Headphones,1,99.99,12/14/19 12:03,"922 Main St, Austin, TX 73301",99.99
300645,Lightning Charging Cable,1,14.95,12/28/19 22:58,"996 4th St, San Francisco, CA 94016",14.95
300646,Google Phone,1,600.0,12/28/19 22:14,"244 Maple St, Seattle, WA 98101",600.0
300647,27in FHD Monitor,1,149.99,12/08/19 13:39,"845 Washington St, Boston, MA 02215",149.99
300648,AA Batteries (4-pack),3,3.84,12/10/19 23:53,"103 Wilson St, Los Angeles, CA 90001",11.52
300649,Lightning Charging Cable,1,14.95,12/16/19 21:29,"529 Jackson St, Los Angeles, CA 90001",14.95
300650,20in Monitor,1,109.99,12/14/19 20:33,"516 Main St, Atlanta, GA 30301",109.99
300651,Apple Airpods Headphones,1,150.0,12/21/19 01:55,"633 Spruce St, San Francisco, CA 94016",150.0
300652,USB-C Charging Cable,1,11.95,12/26/19 20:15,"991 13th St, Atlanta, GA 30301",11.95
300653,27in FHD Monitor,1,149.99,12/25/19 16:49,"796 Meadow St, San Francisco, CA 94016",149.99
300654,USB-C Charging Cable,1,11.95,12/31/19 22:38,"679 Center St, Los Angeles, CA 90001",11.95
300655,Bose SoundSport Headphones,1,99.99,12/03/19 00:04,"431 Madison St, San Francisco, CA 94016",99.99
300656,AAA Batteries (4-pack),2,2.99,12/25/19 19:17,"134 Adams St, Los Angeles, CA 90001",5.98
300657,USB-C Charging Cable,2,11.95,12/03/19 20:23,"173 1st St, Boston, MA 02215",23.9
300658,Lightning Charging Cable,1,14.95,12/17/19 22:43,"755 Walnut St, Boston, MA 02215",14.95
300659,iPhone,1,700.0,12/11/19 22:58,"781 South St, San Francisco, CA 94016",700.0
300659,Lightning Charging Cable,1,14.95,12/11/19 22:58,"781 South St, San Francisco, CA 94016",14.95
300660,Apple Airpods Headphones,1,150.0,12/30/19 20:55,"454 Jackson St, Austin, TX 73301",150.0
300661,USB-C Charging Cable,1,11.95,12/22/19 20:05,"799 5th St, San Francisco, CA 94016",11.95
300662,USB-C Charging Cable,1,11.95,12/08/19 22:14,"288 Main St, Los Angeles, CA 90001",11.95
300663,LG Washing Machine,1,600.0,12/17/19 01:49,"708 Church St, San Francisco, CA 94016",600.0
300664,AA Batteries (4-pack),1,3.84,12/17/19 15:59,"72 1st St, Atlanta, GA 30301",3.84
300665,27in FHD Monitor,1,149.99,12/03/19 23:38,"695 River St, Austin, TX 73301",149.99
300666,Bose SoundSport Headphones,1,99.99,12/17/19 19:33,"796 4th St, Atlanta, GA 30301",99.99
300667,USB-C Charging Cable,1,11.95,12/13/19 19:15,"511 Spruce St, Boston, MA 02215",11.95
300668,27in 4K Gaming Monitor,1,389.99,12/30/19 14:42,"191 Johnson St, San Francisco, CA 94016",389.99
300669,iPhone,1,700.0,12/24/19 00:17,"745 Maple St, Boston, MA 02215",700.0
300670,AA Batteries (4-pack),1,3.84,12/02/19 16:16,"485 Johnson St, Los Angeles, CA 90001",3.84
300671,Apple Airpods Headphones,1,150.0,12/02/19 18:05,"548 Lake St, Boston, MA 02215",150.0
300672,Lightning Charging Cable,1,14.95,12/29/19 22:11,"354 12th St, Los Angeles, CA 90001",14.95
300673,iPhone,1,700.0,12/18/19 19:18,"236 Madison St, Los Angeles, CA 90001",700.0
300673,Apple Airpods Headphones,1,150.0,12/18/19 19:18,"236 Madison St, Los Angeles, CA 90001",150.0
300674,Macbook Pro Laptop,1,1700.0,12/28/19 17:27,"771 Jackson St, Atlanta, GA 30301",1700.0
300675,AA Batteries (4-pack),1,3.84,12/05/19 16:59,"191 2nd St, Los Angeles, CA 90001",3.84
300676,AA Batteries (4-pack),1,3.84,12/31/19 17:03,"847 4th St, Los Angeles, CA 90001",3.84
300677,USB-C Charging Cable,1,11.95,12/07/19 17:36,"815 River St, New York City, NY 10001",11.95
300678,Apple Airpods Headphones,1,150.0,12/08/19 09:21,"298 Hickory St, San Francisco, CA 94016",150.0
300679,AA Batteries (4-pack),1,3.84,12/29/19 18:57,"184 Dogwood St, New York City, NY 10001",3.84
300680,Apple Airpods Headphones,1,150.0,12/27/19 21:06,"940 6th St, Los Angeles, CA 90001",150.0
300681,Lightning Charging Cable,1,14.95,12/16/19 19:27,"658 Jackson St, Atlanta, GA 30301",14.95
300682,Macbook Pro Laptop,1,1700.0,12/24/19 11:20,"764 Center St, Dallas, TX 75001",1700.0
300683,Vareebadd Phone,1,400.0,12/27/19 11:01,"841 Cedar St, San Francisco, CA 94016",400.0
300683,USB-C Charging Cable,1,11.95,12/27/19 11:01,"841 Cedar St, San Francisco, CA 94016",11.95
300683,Wired Headphones,1,11.99,12/27/19 11:01,"841 Cedar St, San Francisco, CA 94016",11.99
300684,USB-C Charging Cable,1,11.95,12/14/19 22:55,"282 Dogwood St, San Francisco, CA 94016",11.95
300685,Apple Airpods Headphones,1,150.0,12/13/19 20:54,"95 Meadow St, Seattle, WA 98101",150.0
300686,LG Dryer,1,600.0,12/30/19 13:31,"420 10th St, Dallas, TX 75001",600.0
300687,AA Batteries (4-pack),1,3.84,12/07/19 22:05,"952 Hill St, New York City, NY 10001",3.84
300688,Lightning Charging Cable,1,14.95,12/30/19 11:57,"553 Lake St, New York City, NY 10001",14.95
300689,Apple Airpods Headphones,1,150.0,12/01/19 16:43,"948 Adams St, Los Angeles, CA 90001",150.0
300690,Vareebadd Phone,1,400.0,12/28/19 09:36,"562 Jefferson St, Los Angeles, CA 90001",400.0
300691,USB-C Charging Cable,1,11.95,12/10/19 11:57,"39 Spruce St, Atlanta, GA 30301",11.95
300692,Bose SoundSport Headphones,1,99.99,12/27/19 09:30,"887 River St, Austin, TX 73301",99.99
300693,Bose SoundSport Headphones,1,99.99,12/22/19 15:02,"183 Willow St, New York City, NY 10001",99.99
300694,LG Washing Machine,1,600.0,12/15/19 02:08,"157 14th St, Los Angeles, CA 90001",600.0
300695,Bose SoundSport Headphones,1,99.99,12/25/19 17:07,"48 Cedar St, Atlanta, GA 30301",99.99
